Player,H_T,Pitcher,P_T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Sean Murphy,R,Kyle Wright,R,6,5,2,0,0,1,3,1,0,0.4,0.5,1,1.5,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=wright003kyl&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Kyle Wright,R,6,4,1,0,0,0,0,2,1,0.25,0.5,0.25,0.75,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=wright003kyl&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Kyle Wright,R,7,6,2,0,0,1,1,1,0,0.33300000000000002,0.42899999999999999,0.83299999999999996,1.262,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=wright003kyl&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Kyle Wright,R,4,4,1,0,0,0,0,0,2,0.25,0.25,0.25,0.5,0,0,0,0,1,"",versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=wright003kyl&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Kyle Wright,R,5,3,0,0,0,0,1,1,0,0,0.4,0,0.4,0,0,0,1,1,"",versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=wright003kyl&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Kyle Wright,R,9,8,5,0,0,2,4,1,0,0.625,0.66700000000000004,1.375,2.0419999999999998,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=wright003kyl&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Kyle Wright,R,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=wright003kyl&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Kyle Wright,R,10,10,2,0,0,0,0,0,2,0.2,0.2,0.2,0.4,0,0,0,0,1,"",versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=wright003kyl&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Kyle Wright,R,9,9,4,0,0,0,1,0,0,0.44400000000000001,0.44400000000000001,0.44400000000000001,0.88900000000000001,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=wright003kyl&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Marco Gonzales,L,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gonzal013mar&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Marco Gonzales,L,12,10,3,1,0,0,1,2,0,0.3,0.41699999999999998,0.4,0.81699999999999995,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=gonzal013mar&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Marco Gonzales,L,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=gonzal013mar&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Marco Gonzales,L,4,3,0,0,0,0,0,1,0,0,0.25,0,0.25,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=gonzal013mar&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Marco Gonzales,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=gonzal013mar&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Marco Gonzales,L,3,2,0,0,0,0,0,1,0,0,0.33300000000000002,0,0.33300000000000002,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=gonzal013mar&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Marco Gonzales,L,4,3,2,1,0,0,0,0,1,0.66700000000000004,0.66700000000000004,1,1.667,1,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=gonzal013mar&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Marco Gonzales,L,3,3,1,0,0,0,0,0,1,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=gonzal013mar&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,John Schreiber,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=schrei002joh&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,John Schreiber,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=schrei002joh&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,John Schreiber,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=schrei002joh&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,John Schreiber,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=schrei002joh&year_min=2022&year_max=2022&seasons_type=forall
Adley Rutschman,S,John Schreiber,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=schrei002joh&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Patrick Corbin,L,3,3,1,0,0,1,3,0,0,0.33300000000000002,0.33300000000000002,1.333,1.667,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Patrick Corbin,L,9,8,2,0,0,0,0,1,2,0.25,0.33300000000000002,0.25,0.58299999999999996,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Patrick Corbin,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Patrick Corbin,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Patrick Corbin,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Patrick Corbin,L,12,7,3,0,0,1,1,5,0,0.42899999999999999,0.66700000000000004,0.85699999999999998,1.524,0,0,1,0,0,WSN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Patrick Corbin,L,6,5,2,0,0,0,1,1,2,0.4,0.5,0.4,0.9,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Patrick Corbin,L,9,8,3,0,0,0,0,1,2,0.375,0.44400000000000001,0.375,0.81899999999999995,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Patrick Corbin,L,12,10,5,0,0,0,1,1,1,0.5,0.58299999999999996,0.5,1.083,0,0,0,1,0,WSN,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Adley Rutschman,S,Patrick Corbin,L,5,5,1,1,0,0,0,0,2,0.2,0.2,0.4,0.6,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Ross Stripling,R,4,3,2,0,0,0,0,1,0,0.66700000000000004,0.75,0.66700000000000004,1.417,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=stripl000tho&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Ross Stripling,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=stripl000tho&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Ross Stripling,R,8,6,1,1,0,0,1,1,2,0.16700000000000001,0.25,0.33300000000000002,0.58299999999999996,0,1,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=stripl000tho&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Ross Stripling,R,3,3,1,1,0,0,0,0,1,0.33300000000000002,0.33300000000000002,0.66700000000000004,1,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=stripl000tho&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Dylan Cease,R,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=cease-000dyl&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Dylan Cease,R,3,3,1,0,0,1,1,0,1,0.33300000000000002,0.33300000000000002,1.333,1.667,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=cease-000dyl&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Dylan Cease,R,5,5,1,0,0,0,0,0,2,0.2,0.2,0.2,0.4,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=cease-000dyl&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Dylan Cease,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=cease-000dyl&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Dylan Cease,R,3,1,0,0,0,0,0,2,0,0,0.66700000000000004,0,0.66700000000000004,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=cease-000dyl&year_min=2022&year_max=2022&seasons_type=forall
Adley Rutschman,S,Dylan Cease,R,6,3,1,1,0,0,0,3,1,0.33300000000000002,0.66700000000000004,0.66700000000000004,1.333,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=cease-000dyl&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Adam Wainwright,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=wainwr001ada&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Adam Wainwright,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=wainwr001ada&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Adam Wainwright,R,3,2,1,0,0,0,0,1,0,0.5,0.66700000000000004,0.5,1.167,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=wainwr001ada&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Adam Wainwright,R,7,7,3,0,0,0,0,0,0,0.42899999999999999,0.42899999999999999,0.42899999999999999,0.85699999999999998,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=wainwr001ada&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Adam Wainwright,R,7,7,2,0,0,0,1,0,0,0.28599999999999998,0.28599999999999998,0.28599999999999998,0.57099999999999995,0,0,0,0,1,"",versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=wainwr001ada&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Jesse Chavez,R,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Jesse Chavez,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Jesse Chavez,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Jesse Chavez,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Jesse Chavez,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Jesse Chavez,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Jesse Chavez,R,4,4,1,1,0,0,1,0,1,0.25,0.25,0.5,0.75,0,0,0,0,1,"",versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Jesse Chavez,R,2,2,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Jesse Chavez,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Erik Swanson,R,2,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,1,0,TOR,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=swanso004eri&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Erik Swanson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=swanso004eri&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Erik Swanson,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=swanso004eri&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Erik Swanson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=swanso004eri&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Jake Reed,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=reed--002jac&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Jake Reed,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=reed--002jac&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Alex Vesia,L,1,0,0,0,0,0,0,1,0,"",1,"","",0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Alex Vesia,L,2,2,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Alex Vesia,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Alex Vesia,L,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Alex Vesia,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Alex Vesia,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Alex Vesia,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Alex Vesia,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Alex Vesia,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Alex Vesia,L,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Christian Bethancourt,R,1,0,0,0,0,0,0,1,0,"",1,"","",0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=betanc001chr&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Josiah Gray,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=gray--004jos&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Josiah Gray,R,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=gray--004jos&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Josiah Gray,R,3,2,1,0,0,0,0,1,0,0.5,0.66700000000000004,0.5,1.167,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=gray--004jos&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Josiah Gray,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=gray--004jos&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Josiah Gray,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=gray--004jos&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Josiah Gray,R,5,4,1,0,0,1,1,1,2,0.25,0.4,1,1.4,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=gray--004jos&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Josiah Gray,R,8,8,2,0,0,1,2,0,3,0.25,0.25,0.625,0.875,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=gray--004jos&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Josiah Gray,R,6,6,3,1,1,0,0,0,1,0.5,0.5,1,1.5,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=gray--004jos&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Josiah Gray,R,5,5,4,1,0,1,1,0,0,0.8,0.8,1.6,2.4,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=gray--004jos&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Zac Gallen,R,3,3,1,0,0,0,0,0,1,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=gallen000zac&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Zac Gallen,R,6,5,1,0,0,0,0,1,1,0.2,0.33300000000000002,0.2,0.53300000000000003,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=gallen000zac&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Zac Gallen,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=gallen000zac&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Zac Gallen,R,8,8,4,1,0,0,1,0,3,0.5,0.5,0.625,1.125,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=gallen000zac&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Zac Gallen,R,4,4,1,0,0,0,1,0,1,0.25,0.25,0.25,0.5,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=gallen000zac&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Zac Gallen,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=gallen000zac&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Zac Gallen,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=gallen000zac&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Zac Gallen,R,4,4,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=gallen000zac&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Jesús Luzardo,L,3,2,0,0,0,0,0,1,1,0,0.33300000000000002,0,0.33300000000000002,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=luzard000jes&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Jesús Luzardo,L,2,0,0,0,0,0,0,2,0,"",1,"","",0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=luzard000jes&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Jesús Luzardo,L,8,6,2,1,0,0,0,2,2,0.33300000000000002,0.5,0.5,1,0,0,0,0,1,FLA,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=luzard000jes&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Jesús Luzardo,L,3,3,1,0,0,0,0,0,1,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=luzard000jes&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Jesús Luzardo,L,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=luzard000jes&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Jesús Luzardo,L,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=luzard000jes&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Jesús Luzardo,L,6,5,2,1,0,1,3,1,0,0.4,0.5,1.2,1.7,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=luzard000jes&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Jesús Luzardo,L,5,5,4,0,0,0,1,0,0,0.8,0.8,0.8,1.6,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=luzard000jes&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Bryan Hoeing,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=hoeing000bry&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Tyler Rogers,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=rogers002tyl&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Tyler Rogers,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=rogers002tyl&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Tyler Rogers,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=rogers002tyl&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Tyler Rogers,R,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=rogers002tyl&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Tyler Rogers,R,1,0,0,0,0,0,0,1,0,"",1,"","",0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=rogers002tyl&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Tyler Rogers,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=rogers002tyl&year_min=2022&year_max=2022&seasons_type=forall
