Player,Pitcher,T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Pete Alonso,Richard Bleier,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=bleier001ric&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Matt Brash,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=brash-001mat&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,John Brebbia,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=brebbi000joh&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Matt Bush,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=bush--001mat&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Yennier Cano,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=cano--000yun&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Matt Carasiti,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=carasi001mat&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Daniel Castano,L,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=castan000dan&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Miguel Castro,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=castro000mig&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Dylan Coleman,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=colema000dyl&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Fernando Cruz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,José Cuas,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=cuas--000jos&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Alexis Díaz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=diaz--015ale&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Jake Diekman,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=diekma001jac&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Seranthony Domínguez,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=doming000ser&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Daniel Duarte,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=duarte000dan&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Jhoan Durán,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=duran-000jho&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Carl Edwards Jr.,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=edward000car&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Jeremiah Estrada,R,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=estrad000jer&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Pete Fairbanks,R,1,1,1,0,0,1,3,0,0,1,1,4,5,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=fairba000pet&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Jeurys Familia,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=famili001jeu&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Dylan Floro,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=floro-001dyl&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Jason Foley,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=foley-000jas&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Luis Frías,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=frias-000lui&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Giovanny Gallegos,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=galleg000gio&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Rico Garcia,R,1,1,1,0,0,1,2,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=garcia006ric&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Justin Garza,R,1,1,1,0,1,0,0,0,0,1,1,3,4,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=garza-002jus&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Ian Gibaut,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=gibaut000ian&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Kevin Ginkel,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=ginkel000kev&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Hogan Harris,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=harris000hog&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Jonathan Heasley,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=heasle000jon&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Kevin Herget,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=herget000kev&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Carlos Hernández,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=hernan026car&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,José Hernández,L,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=hernan049jos&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Colin Holderman,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=holder000col&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Raisel Iglesias,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=iglesi000rai&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Joe Jacques,L,1,0,0,0,0,0,0,0,0,,1,,,0,0,0,1,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=jacque002joe&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Griffin Jax,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=jax---000gri&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Dany Jiménez,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=jimene005dan&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Tommy Kahnle,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=kahnle001tho&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,James Karinchak,R,1,1,1,0,0,1,4,0,0,1,1,4,5,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=karinc000jam&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Trevor Kelley,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=kelley000tre&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Kevin Kelly,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=kelly-004kev&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Orion Kerkering,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=kerker000ori&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Justin Lawrence,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=lawren000jus&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Casey Legumina,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=legumi000cas&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Mark Leiter Jr.,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=leiter002mar&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Zack Littell,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=littel000zac&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Ben Lively,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=lively001edw&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Reynaldo López,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=lopez-000rey&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Joe Mantiply,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=mantip001jos&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Alec Marsh,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=marsh-000ale&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Nick Martínez,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=martin006nic&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Seth Martinez,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=martin000set&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Nick Mears,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=mears-000nic&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Keynan Middleton,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=middle000key&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Shelby Miller,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Hoby Milner,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=milner001hob&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Rafael Montero,R,1,1,1,0,0,1,2,0,0,1,1,4,5,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=monter000raf&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Adrián Morejón,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=morejo000adr&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Eli Morgan,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=morgan000eli&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Andrés Muñoz,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=munoz-000and&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Chris Murphy,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=murphy007chr&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Kyle Nelson,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=nelson000kyl&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Emilio Pagán,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=pagan-000emi&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Daniel Palencia,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=palenc000dan&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Martín Pérez,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,1,0,0,PIT,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=perez-011mar&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Evan Phillips,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=philli000eva&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Colin Poche,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=poche-000col&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Ryan Pressly,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=pressl002rya&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Nick Ramirez,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=ramire002nic&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Yohan Ramírez,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=ramire000yoh&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,David Robertson,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=robert009dav&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Jordan Romano,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=romano000jor&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,José Ruiz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=ruiz--008jos&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Andrew Saalfrank,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=saalfr000and&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Gregory Santos,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=santos001gre&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Jesse Scholtens,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=scholt000jes&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Colin Selby,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=selby-000col&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Bryan Shaw,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=shaw--001bry&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Chad Smith,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=smith-054cha&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,George Soriano,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=sorian000geo&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,José Soriano,R,1,0,0,0,0,0,0,0,0,,1,,,0,0,0,1,0,ANA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=sorian003jos&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Gregory Soto,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=soto--001gre&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Trevor Stephan,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=stepha000tre&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Josh Winckowski,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=wincko000jos&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Devin Williams,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=willia002dev&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Alex Wood,L,1,0,0,0,0,0,1,1,0,,1,,,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=wood--000ale&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Kirby Yates,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=yates-001kir&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Seby Zavala,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=zavala000seb&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Ángel Zerpa,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,KCR,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=zerpa-000ang&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Guillermo Zuñiga,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=zuniga000gui&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Will Vest,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=vest--000wil&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Thaddeus Ward,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=ward--000tha&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Ryan Walker,R,1,1,1,0,0,1,2,0,0,1,1,4,5,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=walker004rya&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Andrew Vasquez,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=vasque002and&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Louie Varland,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=varlan000lou&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Justin Topa,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Trent Thornton,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=thornt000tre&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Domingo Tapia,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=tapia-001dom&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Erik Swanson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Andrew Suárez,L,1,1,1,0,0,1,2,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=suarez002and&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,Peter Strzelecki,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=strzel000pet&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,Trevor Williams,R,12,12,5,1,0,1,1,0,4,0.417,0.417,0.75,1.167,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=willia002tre&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,Spencer Strider,R,11,11,2,0,0,0,1,0,7,0.182,0.182,0.182,0.364,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=stride000spe&year_min=2023&year_max=2023&seasons_type=forall
