Player,H_T,Pitcher,P_T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Pete Alonso,R,Dean Kremer,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=kremer000dea&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Dean Kremer,R,3,2,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=kremer000dea&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Dean Kremer,R,3,1,0,0,0,0,0,2,0,0,0.667,0,0.667,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=kremer000dea&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Dean Kremer,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=kremer000dea&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Shelby Miller,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Shelby Miller,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Shelby Miller,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Shelby Miller,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Shelby Miller,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Shelby Miller,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Shelby Miller,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Shelby Miller,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=miller002she&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Joey Wentz,L,6,6,3,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Joey Wentz,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Joey Wentz,L,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Joey Wentz,L,2,2,1,0,0,1,1,0,0,0.5,0.5,2,2.5,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Joey Wentz,L,3,3,3,1,0,1,1,0,0,1,1,2.333,3.333,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Joey Wentz,L,3,3,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Joey Wentz,L,3,3,1,1,0,0,0,0,0,0.333,0.333,0.667,1,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Joey Wentz,L,3,2,2,1,0,0,1,1,0,1,1,1.5,2.5,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Joey Wentz,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Joey Wentz,L,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=wentz-000joe&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Luke Weaver,R,3,3,2,0,0,0,0,0,0,0.667,0.667,0.667,1.333,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Luke Weaver,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Luke Weaver,R,6,5,3,0,0,0,0,1,0,0.6,0.667,0.6,1.267,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Luke Weaver,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Luke Weaver,R,3,3,2,1,0,0,2,0,0,0.667,0.667,1,1.667,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Luke Weaver,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Luke Weaver,R,2,1,0,0,0,0,1,1,0,0,0.5,0,0.5,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Luke Weaver,R,3,3,1,0,0,1,1,0,0,0.333,0.333,1.333,1.667,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Luke Weaver,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Luke Weaver,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Logan Webb,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Logan Webb,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Logan Webb,R,12,10,1,0,0,0,1,1,5,0.1,0.25,0.1,0.35,0,0,0,1,0,SFG,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Logan Webb,R,6,6,1,0,0,0,0,0,3,0.167,0.167,0.167,0.333,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Logan Webb,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Logan Webb,R,4,4,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Logan Webb,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Logan Webb,R,3,3,1,0,0,1,1,0,0,0.333,0.333,1.333,1.667,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Logan Webb,R,3,3,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Nestor Cortes,L,6,6,4,0,0,0,0,0,0,0.667,0.667,0.667,1.333,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=cortes000nes&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Nestor Cortes,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=cortes000nes&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Nestor Cortes,L,3,3,2,2,0,0,1,0,0,0.667,0.667,1.333,2,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=cortes000nes&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Nestor Cortes,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=cortes000nes&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Adbert Alzolay,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=alzola000adb&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Adbert Alzolay,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=alzola000adb&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Adbert Alzolay,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=alzola000adb&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Adbert Alzolay,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=alzola000adb&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Adbert Alzolay,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=alzola000adb&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Adbert Alzolay,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=alzola000adb&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Adbert Alzolay,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=alzola000adb&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Josh Fleming,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=flemin003jos&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Josh Fleming,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PIT,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=flemin003jos&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Josh Fleming,L,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=flemin003jos&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Jordan Weems,R,2,2,2,0,0,1,3,0,0,1,1,2.5,3.5,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=weems-000jor&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Jordan Weems,R,2,2,1,1,0,0,0,0,1,0.5,0.5,1,1.5,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=weems-000jor&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Jordan Weems,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=weems-000jor&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Jordan Weems,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=weems-000jor&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Jordan Weems,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=weems-000jor&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Andrew Wantz,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=wantz-000and&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Andrew Wantz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wantz-000and&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Andrew Wantz,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=wantz-000and&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Andrew Wantz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=wantz-000and&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Seth Lugo,R,3,2,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=lugo--000jac&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Seth Lugo,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lugo--000jac&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Seth Lugo,R,9,7,2,1,0,0,2,2,1,0.286,0.444,0.429,0.873,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=lugo--000jac&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Seth Lugo,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=lugo--000jac&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Seth Lugo,R,3,3,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=lugo--000jac&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Seth Lugo,R,9,9,3,1,0,0,0,0,1,0.333,0.333,0.444,0.778,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=lugo--000jac&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Seth Lugo,R,3,3,1,1,0,0,0,0,1,0.333,0.333,0.667,1,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=lugo--000jac&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Gavin Hollowell,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=hollow000gav&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Gavin Hollowell,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=hollow000gav&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Gavin Hollowell,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=hollow000gav&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Gavin Hollowell,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hollow000gav&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Gavin Hollowell,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=hollow000gav&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Gavin Hollowell,R,2,2,1,0,0,0,2,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=hollow000gav&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Kirby Yates,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=yates-001kir&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Kirby Yates,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=yates-001kir&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Kirby Yates,R,2,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,1,0,TEX,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=yates-001kir&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Kirby Yates,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=yates-001kir&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Kirby Yates,R,2,2,1,1,0,0,0,0,1,0.5,0.5,1,1.5,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=yates-001kir&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Kirby Yates,R,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=yates-001kir&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Kirby Yates,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=yates-001kir&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Jonathan Heasley,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=heasle000jon&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Jonathan Heasley,R,1,1,1,0,0,1,2,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=heasle000jon&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Jonathan Heasley,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=heasle000jon&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Jon Gray,R,6,5,3,0,0,1,1,1,0,0.6,0.667,1.2,1.867,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=gray--001jon&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Jon Gray,R,7,5,1,0,0,0,1,2,1,0.2,0.429,0.2,0.629,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gray--001jon&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Jon Gray,R,6,5,3,0,0,1,2,0,2,0.6,0.5,1.2,1.7,0,1,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=gray--001jon&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Jon Gray,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=gray--001jon&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Jon Gray,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=gray--001jon&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Jon Gray,R,3,1,0,0,0,0,0,2,0,0,0.667,0,0.667,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=gray--001jon&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Jon Gray,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=gray--001jon&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Jon Gray,R,3,2,1,0,0,1,2,1,1,0.5,0.667,2,2.667,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=gray--001jon&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Jon Gray,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=gray--001jon&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Steven Matz,L,3,2,1,0,0,0,1,1,1,0.5,0.667,0.5,1.167,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=matz--001ste&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Steven Matz,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=matz--001ste&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Steven Matz,L,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=matz--001ste&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Steven Matz,L,4,3,0,0,0,0,0,1,1,0,0.25,0,0.25,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=matz--001ste&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Steven Matz,L,5,4,2,0,0,0,0,1,2,0.5,0.6,0.5,1.1,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=matz--001ste&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Steven Matz,L,4,4,3,0,0,0,1,0,0,0.75,0.75,0.75,1.5,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=matz--001ste&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Bruce Zimmermann,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=zimmer002bru&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Pablo López,R,3,3,1,0,0,1,1,0,0,0.333,0.333,1.333,1.667,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=lopez-003pab&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Pablo López,R,3,2,1,0,0,1,1,1,0,0.5,0.667,2,2.667,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=lopez-003pab&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Pablo López,R,3,3,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=lopez-003pab&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Pablo López,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=lopez-003pab&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Pablo López,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=lopez-003pab&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Pablo López,R,4,4,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=lopez-003pab&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Pablo López,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=lopez-003pab&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Tyler Alexander,L,2,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=alexan000tyl&year_min=2023&year_max=2023&seasons_type=forall
